eventname	origintime	hyplon	hyplat	hypdepth (km)	mw	network	station	stlon	stlat	stelev	hypdist	duration_e	duration_n	duration_horiz	pga	pgv	tPGV_origin	tPGV_parriv	tPGA_origin	tPGA_parriv	polygon	ask14	sk13	z16	ask14_dE	ask14_dE_std	ask14_dS	ask14_dS_std	ask14_dPol	ask14_dPol_std	ask14_dP	sk13_dE	sk13_dE_std	sk13_dS	sk13_dS_std	sk13_dPol	sk13_dPol_std	sk13_dP	z16_dE	z16_dE_std	z16_dS	z16_dS_std	z16_dPol	z16_dPol_std	z16_dP
202	2020/5/19T4:15:45.8	25.5798	34.4714	5	3.7	HL	VAM	24.1997	35.407	225	163.3882485	60	60	60	0.000158054	6.32E-06	-13878429.99	-13878439.19	-13878429.94	-13878439.14	1	-1.760335152	-1.430609093	-4.260399259	-0.16875589	0.288993538	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.629677853	-0.120040732	0.279762991	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.655471798	-0.483926962	0.301346208	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.723487671
217	2020/5/20T18:0:34.6	25.6934	34.3652	8	4	HL	VAM	24.1997	35.407	225	179.0769424	60	60	60	0.0001879	1.50E-05	-13742522.77	-13742531.97	-13742541.99	-13742551.19	1	-2.004035509	-1.633161614	-3.978570301	-0.545314922	0.272339967	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.496819177	-0.476013092	0.263693448	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.502051959	-0.472500412	0.28249966	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.453085264
236	2020/5/23T23:21:31.6	24.7183	34.6829	14	3.6	HL	VAM	24.1997	35.407	225	94.31026872	60	60	60	0.00105766	4.85E-05	-13464088.77	-13464097.97	-13464087.81	-13464097.01	1	-0.83992449	-0.589668885	-3.554069734	0.093083044	0.311357864	-0.824508199	0.132691347	-0.121445062	0.10801017	0.028893876	0.045669466	0.301287413	-0.561003008	0.124817827	-0.178695094	0.099378435	0.019758212	-0.369441541	0.327366111	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.131643567
240	2020/5/25T1:28:42.6	25.5798	34.3396	22	3.5	HL	VAM	24.1997	35.407	225	174.4602135	60	60	60	9.64E-05	5.53E-06	-13370036.27	-13370045.47	-13370053.86	-13370063.06	1	-1.660812031	-1.357085232	-4.528250972	-0.04992465	0.313344141	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.648985972	-0.053016917	0.303168409	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.648971753	-0.62958959	0.329716347	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.845676757
296	2020/6/9T2:46:26.9	25.7016	34.3222	5	3.9	HL	VAM	24.1997	35.407	225	182.6704421	60	60	60	7.61E-05	6.27E-06	-12069369.35	-12069378.55	-12069384.57	-12069393.77	1	-2.641002541	-2.283890816	-4.788471913	-1.102221115	0.288648474	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.576880017	-1.04358395	0.279432989	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.585210303	-1.249381689	0.300945589	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.486105598
316	2020/6/19T7:43:22.0	25.5606	34.3295	8	4.6	HL	VAM	24.1997	35.407	225	172.7386976	60	60	60	0.000592136	4.56E-05	-11187556.55	-11187565.75	-11187556.35	-11187565.55	1	-2.239741136	-1.788278764	-3.245236807	-0.098974396	0.138576471	-0.824508199	0.132691347	-0.121445062	0.10801017	-1.178865331	-0.085283974	0.13413432	-0.561003008	0.124817827	-0.178695094	0.099378435	-1.047898227	0.783643284	0.143382198	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.975895466
317	2020/6/19T20:34:11.9	25.5322	34.5557	30	4.4	HL	VAM	24.1997	35.407	225	156.9572683	60	60	60	0.001122927	7.73E-05	-11141313.89	-11141323.09	-11141313.86	-11141323.06	1	-1.404490255	-0.982175442	-2.719875094	-0.16009215	0.147186193	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.282496696	-0.097269299	0.142537541	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.22980958	0.488463149	0.151742973	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.155353618
318	2020/6/19T21:17:15.2	25.5542	34.5483	15	4.5	HL	VAM	24.1997	35.407	225	156.8558055	60	60	60	0.001218817	7.99E-05	-11138726.78	-11138735.98	-11138725.74	-11138734.94	1	-1.539420486	-1.103750928	-2.698105844	-0.398291969	0.154560632	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.179227108	-0.313895484	0.1497064	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.134758881	0.405278012	0.158960249	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.05039923
337	2020/6/28T11:18:35.0	26.6757	35.5289	8	4.4	HL	VAM	24.1997	35.407	225	225.2859773	60	60	60	0.000644445	2.34E-05	-10397035.78	-10397044.98	-10397035.83	-10397045.03	1	-1.008564718	-0.599000206	-2.338818181	-0.007932511	0.176900345	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.038730798	0.062978717	0.171382307	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.00688236	0.645813932	0.181209306	-0.725928605	0.127397993	-0.13043653	0.110764729	0.068352513
345	2020/6/30T0:44:37.5	26.6876	35.5499	10	4	HL	VAM	24.1997	35.407	225	226.5666348	60	60	60	0.000290112	1.10E-05	-10262274.05	-10262283.25	-10262273.14	-10262282.34	1	-0.928749634	-0.573662804	-2.917430172	0.370806135	0.233531595	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.337654359	0.405467884	0.226241941	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.324034125	0.491696097	0.240011341	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.356141643
353	2020/7/7T21:11:23.4	25.351	34.6564	52	3.6	HL	VAM	24.1997	35.407	225	143.8705623	60	60	60	0.000292003	1.39E-05	-9583882.8	-9583892.002	-9583882.23	-9583891.432	1	-1.233345454	-0.923687053	-3.917266477	-0.202920148	0.270842224	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.068523897	-0.189779819	0.262270438	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.078810671	-0.695638276	0.280807028	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.168643576
387	2020/8/1T3:43:43.3	25.8563	34.5538	6	3.8	HL	VAM	24.1997	35.407	225	178.5424518	60	60	60	0.000100069	8.00E-06	-7486734.08	-7486743.282	-7486744.96	-7486754.162	1	-2.210948498	-1.866955151	-4.533340509	0.236141204	0.289563184	-0.824508199	0.132691347	-0.121445062	0.10801017	-1.485188292	0.246740492	0.280305343	-0.561003008	0.124817827	-0.178695094	0.099378435	-1.45859908	0.064084993	0.301994824	-0.725928605	0.127397993	-0.13043653	0.110764729	-1.544440876
414	2020/8/25T16:37:46.8	23.7794	35.1897	20	3.5	HL	VAM	24.1997	35.407	225	49.51460135	60	60	60	0.005250794	0.000141018	-5366726.48	-5366735.682	-5366727.81	-5366737.012	1	-0.163525971	-0.093240232	-3.156344911	0.502119409	0.258331935	-0.824508199	0.132691347	-0.121445062	0.10801017	0.296256029	0.338381593	0.250176429	-0.561003008	0.124817827	-0.178695094	0.099378435	0.223474738	-0.206790109	0.266971325	-0.725928605	0.127397993	-0.13043653	0.110764729	0.103429824
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HL	VAM	24.1997	35.407	225	124.1310481	60	60	60	0.010872765	0.001006578	-3293671.64	-3293680.842	-3293672.88	-3293682.082	1	-1.357326419	-1.083869923	-1.629525671	-0.273046508	0.11201441	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.122378502	-0.229920928	0.108296396	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.198852432	1.498907075	0.118139703	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.075448121
446	2020/9/24T18:52:14.0	25.9195	35.2927	16	4.1	HL	VAM	24.1997	35.407	225	157.6747449	60	60	60	0.002872316	0.000109651	-2766627.87	-2766637.072	-2766627.92	-2766637.122	1	0.191683928	0.573970923	-1.61259252	0.541387096	0.169266907	-0.824508199	0.132691347	-0.121445062	0.10801017	0.612198241	0.576252118	0.163985278	-0.561003008	0.124817827	-0.178695094	0.099378435	0.652815367	0.782007589	0.173513417	-0.725928605	0.127397993	-0.13043653	0.110764729	0.658384517
447	2020/9/24T21:22:54.1	25.9177	35.3036	14	3.8	HL	VAM	24.1997	35.407	225	157.2158328	60	60	60	0.00118316	4.66E-05	-2757587.92	-2757597.122	-2757587.97	-2757597.172	1	-0.056110622	0.285719269	-2.377656904	0.543580971	0.203042987	-0.824508199	0.132691347	-0.121445062	0.10801017	0.362209816	0.513278234	0.196742177	-0.561003008	0.124817827	-0.178695094	0.099378435	0.427537598	0.311534022	0.207922141	-0.725928605	0.127397993	-0.13043653	0.110764729	0.3637937
448	2020/9/25T9:50:45.6	25.0882	34.6756	19	3.6	HL	VAM	24.1997	35.407	225	116.2995478	60	60	60	0.000799815	4.44E-05	-2712724.56	-2712733.762	-2712724.62	-2712733.822	1	-0.69465841	-0.408515936	-3.389784012	1.034611067	0.29009418	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.767368068	0.981845701	0.280810562	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.735265074	0.637271156	0.302627708	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.974070542
449	2020/9/26T1:48:58.5	24.9417	34.7159	23	3.6	HL	VAM	24.1997	35.407	225	104.8765334	60	60	60	0.00090913	4.55E-05	-2655235.86	-2655245.062	-2655235.8	-2655245.002	1	-0.78020225	-0.51034607	-3.483823764	-0.09916391	0.290596644	-0.824508199	0.132691347	-0.121445062	0.10801017	0.280863069	-0.146991488	0.281285589	-0.561003008	0.124817827	-0.178695094	0.099378435	0.291741981	-0.596903264	0.303219224	-0.725928605	0.127397993	-0.13043653	0.110764729	0.166064126
464	2020/10/2T15:28:17.4	24.0271	34.6838	34	3.6	HL	VAM	24.1997	35.407	225	88.63767288	60	60	60	0.001466343	4.66E-05	-2087681.74	-2087690.942	-2087696.45	-2087705.652	1	-0.632895362	-0.395319674	-3.353955654	-0.097151574	0.225831797	-0.824508199	0.132691347	-0.121445062	0.10801017	0.426157621	-0.149868871	0.218782997	-0.561003008	0.124817827	-0.178695094	0.099378435	0.40964576	-0.654375181	0.231839588	-0.725928605	0.127397993	-0.13043653	0.110764729	0.353404152
467	2020/10/5T20:50:25.6	25.3217	34.3085	11	3.7	HL	VAM	24.1997	35.407	225	159.6981318	60	60	60	0.000225253	1.60E-05	-1809135.8	-1809145.002	-1809134.67	-1809143.872	1	-1.461651254	-1.132656819	-3.961784448	-0.645361412	0.209641842	-0.824508199	0.132691347	-0.121445062	0.10801017	0.145611567	-0.596115667	0.203130762	-0.561003008	0.124817827	-0.178695094	0.099378435	0.118555411	-1.02370929	0.214761473	-0.725928605	0.127397993	-0.13043653	0.110764729	0.114909468
469	2020/10/7T18:32:0.2	25.0845	34.3039	12	3.6	HL	VAM	24.1997	35.407	225	147.2131566	60	60	60	0.000217494	1.07E-05	-1644642.06	-1644651.262	-1644643.55	-1644652.752	1	-1.474676292	-1.163379251	-4.157954169	-0.219246221	0.244506912	-0.824508199	0.132691347	-0.121445062	0.10801017	-0.293528662	-0.216609509	0.236845861	-0.561003008	0.124817827	-0.178695094	0.099378435	-0.291673179	-0.732283705	0.251839672	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.372685838
470	2020/10/8T6:16:35.1	24.2413	34.6051	4	3.7	HL	VAM	24.1997	35.407	225	89.1445207	60	60	60	0.001824826	6.16E-05	-1602388.02	-1602397.222	-1602387.99	-1602397.192	1	-0.618665861	-0.366445553	-3.157077859	0.2616655	0.235002413	-0.824508199	0.132691347	-0.121445062	0.10801017	0.081570048	0.191702728	0.227648763	-0.561003008	0.124817827	-0.178695094	0.099378435	0.096948282	-0.115732089	0.241620595	-0.725928605	0.127397993	-0.13043653	0.110764729	0.011638856
475	2020/10/11T14:55:27.8	24.1507	34.6848	42	3.9	HL	VAM	24.1997	35.407	225	90.67774968	60	60	60	0.001931429	0.000111066	-1312057.31	-1312066.512	-1312055.69	-1312064.892	1	-0.959924756	-0.677280854	-3.141830284	-0.191962899	0.225268322	-0.824508199	0.132691347	-0.121445062	0.10801017	0.193939552	-0.191994007	0.218245943	-0.561003008	0.124817827	-0.178695094	0.099378435	0.169809716	-0.275827603	0.231236895	-0.725928605	0.127397993	-0.13043653	0.110764729	0.186981944
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HL	VAM	24.1997	35.407	225	192.6727665	60	60	60	0.005851588	0.000203948	-1277515.95	-1277525.152	-1277515.92	-1277525.122	1	-0.672959532	-0.227014536	-1.031489163	-0.868885145	0.104558228	-0.824508199	0.132691347	-0.121445062	0.10801017	1.157827022	-0.718689592	0.101010256	-0.561003008	0.124817827	-0.178695094	0.099378435	1.146771619	0.762958612	0.111240824	-0.725928605	0.127397993	-0.13043653	0.110764729	1.258536851
477	2020/10/12T0:44:26.5	26.3168	35.6003	27	4.4	HL	VAM	24.1997	35.407	225	195.1724068	60	60	60	0.001661516	4.96E-05	-1276691.68	-1276700.882	-1276693.09	-1276702.292	1	-0.460643481	-0.03867033	-1.780375637	-0.138118991	0.145103528	-0.824508199	0.132691347	-0.121445062	0.10801017	0.63937692	-0.023105317	0.140510509	-0.561003008	0.124817827	-0.178695094	0.099378435	0.639531549	0.567691467	0.149660425	-0.725928605	0.127397993	-0.13043653	0.110764729	0.704917522
478	2020/10/12T1:11:58.5	26.3113	35.6314	22	4.1	HL	VAM	24.1997	35.407	225	194.4204965	60	60	60	0.000697191	2.06E-05	-1275035.93	-1275045.132	-1275039.47	-1275048.672	1	-0.693294269	-0.311415473	-2.50161281	-0.036606783	0.192228846	-0.824508199	0.132691347	-0.121445062	0.10801017	0.305213923	0.029956555	0.186266417	-0.561003008	0.124817827	-0.178695094	0.099378435	0.313724535	0.226734311	0.196779682	-0.725928605	0.127397993	-0.13043653	0.110764729	0.324637504
479	2020/10/12T1:35:10.4	26.2628	35.6378	7	3.5	HL	VAM	24.1997	35.407	225	189.010205	60	60	60	0.000248372	8.38E-06	-1273663.33	-1273672.532	-1273664.2	-1273673.402	1	-0.507898636	-0.205565735	-3.377568998	0.367288474	0.257091476	-0.824508199	0.132691347	-0.121445062	0.10801017	0.086714299	0.347954141	0.248993711	-0.561003008	0.124817827	-0.178695094	0.099378435	0.101576687	-0.251132265	0.265565785	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.073452107
480	2020/10/12T2:38:53.6	26.2921	35.6122	19	4.1	HL	VAM	24.1997	35.407	225	192.1404723	60	60	60	0.000661105	2.13E-05	-1269821.6	-1269830.802	-1269827.03	-1269836.232	1	-0.777851188	-0.395430992	-2.585615704	-0.088105118	0.179097305	-0.824508199	0.132691347	-0.121445062	0.10801017	0.272155339	-0.02074638	0.173537804	-0.561003008	0.124817827	-0.178695094	0.099378435	0.280411951	0.168972904	0.183411771	-0.725928605	0.127397993	-0.13043653	0.110764729	0.298396017
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HL	VAM	24.1997	35.407	225	191.6473585	60	60	60	0.007922257	0.000399897	-1264267.06	-1264276.262	-1264287.31	-1264296.512	1	-0.528540794	-0.139923692	-0.822876509	-0.610439738	0.103953817	-0.824508199	0.132691347	-0.121445062	0.10801017	1.043800353	-0.500548741	0.100412146	-0.561003008	0.124817827	-0.178695094	0.099378435	1.015721612	1.103181701	0.110680821	-0.725928605	0.127397993	-0.13043653	0.110764729	1.126926416
482	2020/10/12T4:30:22.2	26.2729	35.6039	12	3.5	HL	VAM	24.1997	35.407	225	189.7424701	60	60	60	0.000304128	1.01E-05	-1263152.27	-1263161.472	-1263152.23	-1263161.432	1	-0.295191697	0.00700039	-3.165016261	0.553644421	0.24470551	-0.824508199	0.132691347	-0.121445062	0.10801017	0.113065291	0.53217786	0.237034031	-0.561003008	0.124817827	-0.178695094	0.099378435	0.129919093	-0.072329012	0.252046865	-0.725928605	0.127397993	-0.13043653	0.110764729	-0.039702623
483	2020/10/12T4:38:36.9	26.2766	35.6003	18	3.7	HL	VAM	24.1997	35.407	225	190.5139795	60	60	60	0.000524837	1.52E-05	-1262657.37	-1262666.572	-1262656.61	-1262665.812	1	-0.169633782	0.159322965	-2.672823006	0.526859813	0.224974311	-0.824508199	0.132691347	-0.121445062	0.10801017	0.265407814	0.536386966	0.217962546	-0.561003008	0.124817827	-0.178695094	0.099378435	0.278032562	0.20866413	0.23089966	-0.725928605	0.127397993	-0.13043653	0.110764729	0.17149749
484	2020/10/12T5:0:33.6	26.282	35.5966	18	3.9	HL	VAM	24.1997	35.407	225	190.9571412	60	60	60	0.000746102	2.94E-05	-1261342.29	-1261351.492	-1261342.33	-1261351.532	1	-0.242503585	0.113277246	-2.391592225	0.434264213	0.175177603	-0.824508199	0.132691347	-0.121445062	0.10801017	0.285133612	0.484726214	0.169740699	-0.561003008	0.124817827	-0.178695094	0.099378435	0.283647595	0.395730794	0.179449218	-0.725928605	0.127397993	-0.13043653	0.110764729	0.265661606
485	2020/10/12T8:53:19.0	26.2747	35.6277	6	3.9	HL	VAM	24.1997	35.407	225	189.9074153	60	60	60	0.000976228	2.95E-05	-1247356.94	-1247366.142	-1247361.27	-1247370.472	1	0.011764948	0.367760577	-2.13709131	0.644603314	0.178875538	-0.824508199	0.132691347	-0.121445062	0.10801017	0.329063043	0.681503013	0.173326785	-0.561003008	0.124817827	-0.178695094	0.099378435	0.341354127	0.605344914	0.183182499	-0.725928605	0.127397993	-0.13043653	0.110764729	0.310548402
491	2020/10/14T22:22:49.9	26.3617	35.6195	12	4	HL	VAM	24.1997	35.407	225	197.9105256	60	60	60	0.001343185	3.27E-05	-1025987.22	-1025996.422	-1026003.51	-1026012.712	1	0.22556743	0.593061536	-1.752878737	0.483845668	0.168438225	-0.824508199	0.132691347	-0.121445062	0.10801017	0.703623171	0.546429163	0.163203881	-0.561003008	0.124817827	-0.178695094	0.099378435	0.701728936	0.610530238	0.172686224	-0.725928605	0.127397993	-0.13043653	0.110764729	0.68957565
504	2020/10/24T2:6:45.5	26.2793	35.5957	18	3.8	HL	VAM	24.1997	35.407	225	190.7048652	60	60	60	0.000471081	1.61E-05	-234969.79	-234978.9916	-234969.76	-234978.9616	1	-0.490438508	-0.148062511	-2.814995854	0.101932649	0.197341108	-0.824508199	0.132691347	-0.121445062	0.10801017	0.369530252	0.123600246	0.191220601	-0.561003008	0.124817827	-0.178695094	0.099378435	0.383433805	-0.110331504	0.20203096	-0.725928605	0.127397993	-0.13043653	0.110764729	0.348320276
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HA	VILL	23.3122	38.1642	650	465.6307038	60	60	60	0.000415244	8.43E-05	-15316245.81	-15316255.01	-15316249.38	-15316258.58	1	-1.705808936	-1.895238807	-1.633962095	-0.930147423	0.106111378	-0.848547187	0.211896116	-0.121445062	0.10801017	0.210278883	-1.180843283	0.102497743	-0.826675576	0.202689517	-0.178695094	0.099378435	0.206373606	1.292843971	0.112683034	-0.825303353	0.205283693	-0.13043653	0.110764729	0.225553308
153	2020/5/2T13:33:52.6	25.4242	34.3707	5	4.7	HA	VILL	23.3122	38.1642	650	461.7414303	60	60	60	6.63E-05	8.25E-06	-15313680.06	-15313689.26	-15313694	-15313703.2	1	-1.25393903	-1.137835281	-2.370902499	-0.494701994	0.146451416	-0.848547187	0.211896116	-0.121445062	0.10801017	0.22670336	-0.434426957	0.141806343	-0.826675576	0.202689517	-0.178695094	0.099378435	0.217360807	0.550454075	0.151027598	-0.825303353	0.205283693	-0.13043653	0.110764729	0.231002799
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HA	VILL	23.3122	38.1642	650	461.2603511	60	60	60	8.04E-05	9.43E-06	-15302246.67	-15302255.87	-15302243.2	-15302252.4	1	-1.280555576	-1.150261833	-2.250005105	-0.245896595	0.11412002	-0.848547187	0.211896116	-0.121445062	0.10801017	-0.048718585	-0.194919121	0.110326472	-0.826675576	0.202689517	-0.178695094	0.099378435	-0.034573581	0.940341723	0.12013804	-0.825303353	0.205283693	-0.13043653	0.110764729	-0.037987455
184	2020/5/16T2:30:28.1	25.719	34.3469	8	4	HA	VILL	23.3122	38.1642	650	475.6431951	60	60	60	2.72E-05	1.97E-06	-14143885.66	-14143894.86	-14143885.77	-14143894.97	1	-0.497223511	-0.496762416	-2.745703822	-0.030194475	0.132544136	-0.848547187	0.211896116	-0.121445062	0.10801017	0.518911361	-0.03559069	0.128296532	-0.826675576	0.202689517	-0.178695094	0.099378435	0.459597404	-0.033928878	0.137582008	-0.825303353	0.205283693	-0.13043653	0.110764729	0.44058443
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HA	VILL	23.3122	38.1642	650	460.2096569	60	60	60	4.70E-05	6.88E-06	-13964617.92	-13964627.12	-13964620.36	-13964629.56	1	-1.39844871	-1.29346282	-2.664045939	-0.515807616	0.110764242	-0.848547187	0.211896116	-0.121445062	0.10801017	0.103299303	-0.461402119	0.107071669	-0.826675576	0.202689517	-0.178695094	0.099378435	0.08870843	0.400549135	0.117004469	-0.825303353	0.205283693	-0.13043653	0.110764729	0.0877643
193	2020/5/18T11:48:9.0	25.6073	34.3121	15	4.5	HA	VILL	23.3122	38.1642	650	474.8393211	60	60	60	3.36E-05	4.19E-06	-13937625.96	-13937635.16	-13937628.04	-13937637.24	1	-1.372333578	-1.303325785	-2.806089198	-0.655706001	0.140087429	-0.848547187	0.211896116	-0.121445062	0.10801017	0.26931282	-0.592341311	0.135626449	-0.826675576	0.202689517	-0.178695094	0.099378435	0.209784657	0.119249391	0.14483218	-0.825303353	0.205283693	-0.13043653	0.110764729	0.227020785
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HA	VILL	23.3122	38.1642	650	473.9896829	60	60	60	9.65E-05	1.82E-05	-13895954.61	-13895963.81	-13895964.23	-13895973.43	1	-1.742142821	-1.669144934	-2.259351058	-0.826509415	0.104603435	-0.848547187	0.211896116	-0.121445062	0.10801017	0.07030699	-0.81379422	0.101050847	-0.826675576	0.202689517	-0.178695094	0.099378435	0.065418416	0.823476381	0.11129827	-0.825303353	0.205283693	-0.13043653	0.110764729	0.069531935
316	2020/6/19T7:43:22.0	25.5606	34.3295	8	4.6	HA	VILL	23.3122	38.1642	650	471.0993066	60	60	60	4.45E-05	4.73E-06	-11187522.56	-11187531.76	-11187519.59	-11187528.79	1	-1.343878504	-1.255616364	-2.620497173	-0.098974396	0.138576471	-0.848547187	0.211896116	-0.121445062	0.10801017	-0.258963711	-0.085283974	0.13413432	-0.826675576	0.202689517	-0.178695094	0.099378435	-0.24956326	0.783643284	0.143382198	-0.825303353	0.205283693	-0.13043653	0.110764729	-0.251781084
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HA	VILL	23.3122	38.1642	650	403.380595	60	60	60	0.00033161	3.28E-05	-3293633.13	-3293642.332	-3293631.09	-3293640.292	1	-1.377047103	-1.245833524	-1.753110036	-0.273046508	0.11201441	-0.848547187	0.211896116	-0.121445062	0.10801017	-0.118060199	-0.229920928	0.108296396	-0.826675576	0.202689517	-0.178695094	0.099378435	-0.095143466	1.498907075	0.118139703	-0.825303353	0.205283693	-0.13043653	0.110764729	-0.099657737
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HA	VILL	23.3122	38.1642	650	387.3291823	60	60	60	0.000119066	1.18E-05	-1277491.36	-1277500.562	-1277484.95	-1277494.152	1	-2.237603362	-2.01141103	-2.764966617	-0.868885145	0.104558228	-0.848547187	0.211896116	-0.121445062	0.10801017	-0.382777821	-0.718689592	0.101010256	-0.826675576	0.202689517	-0.178695094	0.099378435	-0.371952307	0.762958612	0.111240824	-0.825303353	0.205283693	-0.13043653	0.110764729	-0.375565855
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HA	VILL	23.3122	38.1642	650	386.7550029	60	60	60	0.000202211	1.91E-05	-1264241.25	-1264250.452	-1264241.34	-1264250.542	1	-1.87783653	-1.688958316	-2.321685132	-0.610439738	0.103953817	-0.848547187	0.211896116	-0.121445062	0.10801017	-0.281456395	-0.500548741	0.100412146	-0.826675576	0.202689517	-0.178695094	0.099378435	-0.267640445	1.103181701	0.110680821	-0.825303353	0.205283693	-0.13043653	0.110764729	-0.272507459
127	2020/4/11T10:22:55.6	26.1795	35.2176	21	4.8	HL	VLI	22.94686	36.71803	220	336.4063289	60	60	60	0.000347157	3.05E-05	-17139567.39	-17139576.59	-17139578.1	-17139587.3	1	-1.154176194	-0.81666426	-1.973282911	-0.225334057	0.110173683	-0.737823002	0.188115904	-0.121445062	0.10801017	-0.053625926	-0.112820926	0.106491447	-0.598419187	0.179530129	-0.178695094	0.099378435	-0.011330592	1.008544521	0.116456224	-0.646455057	0.181996641	-0.13043653	0.110764729	-0.008316355
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HL	VLI	22.94686	36.71803	220	355.000829	60	60	60	0.000897931	0.000172396	-15316263.01	-15316272.21	-15316259.91	-15316269.11	1	-2.037101795	-2.109929627	-1.898814296	-0.930147423	0.106111378	-0.737823002	0.188115904	-0.121445062	0.10801017	-0.231738161	-1.180843283	0.102497743	-0.598419187	0.179530129	-0.178695094	0.099378435	-0.236573602	1.292843971	0.112683034	-0.646455057	0.181996641	-0.13043653	0.110764729	-0.218147189
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HL	VLI	22.94686	36.71803	220	349.8039121	60	60	60	0.000149704	2.66E-05	-15302266.87	-15302276.07	-15302261.98	-15302271.18	1	-1.849195672	-1.52784408	-2.679277962	-0.245896595	0.11412002	-0.737823002	0.188115904	-0.121445062	0.10801017	-0.728082866	-0.194919121	0.110326472	-0.598419187	0.179530129	-0.178695094	0.099378435	-0.640412217	0.940341723	0.12013804	-0.646455057	0.181996641	-0.13043653	0.110764729	-0.646108608
184	2020/5/16T2:30:28.1	25.719	34.3469	8	4	HL	VLI	22.94686	36.71803	220	363.9494107	60	60	60	4.62E-05	3.97E-06	-14143901.65	-14143910.85	-14143904.01	-14143913.21	1	-1.149879814	-0.953901986	-3.256693495	-0.030194475	0.132544136	-0.737823002	0.188115904	-0.121445062	0.10801017	-0.244469127	-0.03559069	0.128296532	-0.598419187	0.179530129	-0.178695094	0.099378435	-0.225798555	-0.033928878	0.137582008	-0.646455057	0.181996641	-0.13043653	0.110764729	-0.249253539
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HL	VLI	22.94686	36.71803	220	350.9544932	60	60	60	8.98E-05	1.46E-05	-13964634.46	-13964643.66	-13964635.52	-13964644.72	1	-1.91688366	-1.623844852	-3.045244193	-0.515807616	0.110764242	-0.737823002	0.188115904	-0.121445062	0.10801017	-0.525859833	-0.461402119	0.107071669	-0.598419187	0.179530129	-0.178695094	0.099378435	-0.469929991	0.400549135	0.117004469	-0.646455057	0.181996641	-0.13043653	0.110764729	-0.472282251
193	2020/5/18T11:48:9.0	25.6073	34.3121	15	4.5	HL	VLI	22.94686	36.71803	220	360.1458464	60	60	60	5.74E-05	6.87E-06	-13937647.02	-13937656.22	-13937640.05	-13937649.25	1	-2.049561877	-1.781466318	-3.339044965	-0.655706001	0.140087429	-0.737823002	0.188115904	-0.121445062	0.10801017	-0.518639664	-0.592341311	0.135626449	-0.598419187	0.179530129	-0.178695094	0.099378435	-0.496612265	0.119249391	0.14483218	-0.646455057	0.181996641	-0.13043653	0.110764729	-0.484783278
